id,shipper_uid,order_traj
113240812,6553378,"1596603283.0,10.7922550058,106.631058287;1596603293.0,10.7922550058,106.631058287;1596603303.0,10.7922550058,106.631058287;1596603313.0,10.7925905334,106.631375626;1596603323.0,10.7926900381,106.630357725;1596603333.0,10.7928382281,106.629420883;1596603343.0,10.7929074967,106.628949103;1596603353.0,10.7934872243,106.628544489;1596603363.0,10.793935812,106.628782206;1596603373.0,10.794794686,106.629306168;1596603383.0,10.7951953031,106.62958483;1596603393.0,10.7955873357,106.629840149;1596603403.0,10.79598145,106.630105091;1596603413.0,10.7963616686,106.63035292;1596603423.0,10.7967968708,106.630613558;1596603433.0,10.7967968708,106.630613558;1596603443.0,10.7967968708,106.630613558;1596603453.0,10.7967968708,106.630613558;1596603463.0,10.7967968708,106.630613558;1596603473.0,10.7967968708,106.630613558;1596603483.0,10.7967968708,106.630613558;1596603493.0,10.7967968708,106.630613558;1596603504.0,10.7967968708,106.630613558;1596603514.0,10.7967968708,106.630613558;1596603524.0,10.7967968708,106.630613558;1596603534.0,10.7967968708,106.630613558;1596603544.0,10.7967968708,106.630613558;1596603554.0,10.7967968708,106.630613558;1596603564.0,10.7967968708,106.630613558;1596603575.0,10.7967968708,106.630613558;1596603585.0,10.7967968708,106.630613558;1596603595.0,10.7967968708,106.630613558"
113218977,6946073,"1596600980.0,10.7904127031,106.658061634;1596600990.0,10.7901849002,106.658489026;1596601000.0,10.789748368,106.659332728;1596601010.0,10.7894997667,106.659790484;1596601020.0,10.7892624595,106.66022372;1596601030.0,10.7892624595,106.66022372;1596601040.0,10.789476917,106.660917691;1596601050.0,10.7898955241,106.661185206;1596601060.0,10.7902849875,106.661420758;1596601070.0,10.7902849875,106.661420758;1596601080.0,10.7906840515,106.661640167;1596601090.0,10.79111131,106.661839633;1596601100.0,10.79111131,106.661839633;1596601111.0,10.7914391513,106.662203063;1596601121.0,10.7914517138,106.662698174;1596601131.0,10.7914272446,106.663156298;1596601141.0,10.7913334588,106.663608263;1596601151.0,10.7911671534,106.664038822;1596601161.0,10.7906339765,106.664115832;1596601171.0,10.7906339765,106.664115832;1596601181.0,10.7902548414,106.663843777;1596601191.0,10.7902548414,106.663843777;1596601201.0,10.7899423246,106.664179773;1596601212.0,10.7894586699,106.664132176;1596601222.0,10.789001365,106.66399873;1596601232.0,10.7886040289,106.663780683;1596601242.0,10.7886040289,106.663780683;1596601252.0,10.7884188178,106.663356035;1596601262.0,10.7884188178,106.663356035;1596601272.0,10.7884188178,106.663356035;1596601282.0,10.7884188178,106.663356035;1596601292.0,10.7884188178,106.663356035;1596601303.0,10.7884188178,106.663356035;1596601313.0,10.7883484294,106.662901351;1596601323.0,10.7883484294,106.662901351;1596601333.0,10.7883484294,106.662901351;1596601343.0,10.7881697123,106.662455651;1596601353.0,10.7883058194,106.662005934;1596601363.0,10.7883058194,106.662005934;1596601373.0,10.7883058194,106.662005934;1596601383.0,10.7883058194,106.662005934;1596601393.0,10.7883058194,106.662005934;1596601403.0,10.7883058194,106.662005934;1596601413.0,10.7883058194,106.662005934;1596601423.0,10.7883058194,106.662005934;1596601433.0,10.7883058194,106.662005934;1596601443.0,10.7883058194,106.662005934;1596601454.0,10.7883058194,106.662005934;1596601464.0,10.7883058194,106.662005934;1596601474.0,10.7883058194,106.662005934;1596601484.0,10.7883058194,106.662005934;1596601494.0,10.7884185051,106.661518073;1596601504.0,10.7886166805,106.661091664;1596601514.0,10.7889744374,106.660763469;1596601524.0,10.7892604977,106.660207046;1596601534.0,10.7897556485,106.659328822;1596601545.0,10.7899796136,106.658897544;1596601555.0,10.7904262642,106.658035267;1596601565.0,10.79064887,106.657605712;1596601575.0,10.7909438031,106.657042231;1596601585.0,10.7913935288,106.656200241;1596601595.0,10.7916275616,106.655760108;1596601606.0,10.7918746462,106.65528685;1596601616.0,10.792105275,106.65486309;1596601626.0,10.7925413547,106.654024263;1596601636.0,10.7928661407,106.653659188;1596601646.0,10.793326798,106.653833324;1596601656.0,10.7941183486,106.654476052;1596601666.0,10.7944259168,106.654854374;1596601677.0,10.7944259168,106.654854374;1596601687.0,10.7952529246,106.655360482;1596601697.0,10.7956591267,106.655577772;1596601707.0,10.7959863968,106.655193326;1596601717.0,10.7963504669,106.654829142;1596601727.0,10.7967076937,106.654475113;1596601737.0,10.7971742284,106.654182462;1596601747.0,10.7976335515,106.654225352;1596601758.0,10.7983377165,106.654782922;1596601768.0,10.7988806712,106.655654641;1596601778.0,10.7991213526,106.656057031;1596601788.0,10.799398069,106.65653513;1596601798.0,10.799139509,106.657121593;1596601808.0,10.7992746904,106.657572787;1596601819.0,10.7992746904,106.657572787;1596601829.0,10.7992746904,106.657572787;1596601839.0,10.7996226889,106.657906008;1596601849.0,10.8001193334,106.657767417;1596601859.0,10.8005649673,106.657643605;1596601869.0,10.8005649673,106.657643605;1596601879.0,10.8005649673,106.657643605;1596601890.0,10.8010349381,106.657512568;1596601902.0,10.8011356162,106.657000163;1596601912.0,10.8011764879,106.656509736;1596601922.0,10.8012730256,106.655412247;1596601933.0,10.801316813,106.654935355;1596601943.0,10.8013698604,106.65434263;1596601953.0,10.8014108903,106.653858522;1596601963.0,10.8014951405,106.65287319;1596601973.0,10.8014951405,106.65287319;1596601983.0,10.8018819912,106.652636194;1596601993.0,10.802371651,106.652670941;1596602003.0,10.8028303461,106.652713125;1596602013.0,10.8028303461,106.652713125;1596602023.0,10.8028303461,106.652713125;1596602033.0,10.8023314458,106.652634168;1596602043.0,10.8018550539,106.652603972;1596602053.0,10.8018550539,106.652603972;1596602064.0,10.8016019077,106.65170218;1596602074.0,10.8016449182,106.651188685;1596602084.0,10.8017240065,106.650173107;1596602094.0,10.8018181959,106.649207049;1596602104.0,10.8018658893,106.648229623;1596602114.0,10.8018658893,106.648229623;1596602124.0,10.8018658893,106.648229623;1596602134.0,10.8017080979,106.64918519;1596602145.0,10.8015888908,106.650571048;1596602155.0,10.8015481643,106.651058847;1596602165.0,10.8014445548,106.652118006;1596602175.0,10.8014190421,106.652624088;1596602185.0,10.8012679698,106.653610612;1596602195.0,10.8012679698,106.653610612;1596602205.0,10.8008642097,106.653886108;1596602215.0,10.8003824071,106.653845114;1596602226.0,10.7999129878,106.653805956;1596602236.0,10.7994400598,106.65377072;1596602246.0,10.7994400598,106.65377072;1596602256.0,10.7994400598,106.65377072;1596602266.0,10.7994400598,106.65377072;1596602276.0,10.7994400598,106.65377072;1596602286.0,10.7994400598,106.65377072;1596602296.0,10.7994400598,106.65377072;1596602306.0,10.7994400598,106.65377072;1596602316.0,10.7994400598,106.65377072;1596602326.0,10.798986557,106.653771282;1596602336.0,10.798986557,106.653771282;1596602347.0,10.798986557,106.653771282;1596602357.0,10.798986557,106.653771282;1596602367.0,10.798986557,106.653771282;1596602377.0,10.798986557,106.653771282;1596602387.0,10.798986557,106.653771282;1596602397.0,10.798986557,106.653771282;1596602407.0,10.798986557,106.653771282;1596602417.0,10.798986557,106.653771282;1596602427.0,10.798534138,106.653740932;1596602437.0,10.798534138,106.653740932;1596602447.0,10.798534138,106.653740932;1596602457.0,10.798534138,106.653740932;1596602467.0,10.7984376989,106.653731074;1596602477.0,10.7984376989,106.653731074;1596602487.0,10.7984376989,106.653731074;1596602498.0,10.7984376989,106.653731074;1596602509.0,10.7984376989,106.653731074;1596602519.0,10.7984376989,106.653731074;1596602529.0,10.7984376989,106.653731074;1596602539.0,10.7984376989,106.653731074;1596602549.0,10.7989583,106.653816454;1596602559.0,10.7988542168,106.654806897;1596602569.0,10.7988542168,106.654806897"
113239507,7109050,"1596603123.0,10.9798165178,106.678146143;1596603133.0,10.9802507423,106.677974565;1596603143.0,10.9801892073,106.677015971;1596603153.0,10.9800926806,106.676550289;1596603163.0,10.9799954565,106.676053997;1596603173.0,10.9799954565,106.676053997;1596603183.0,10.9792229211,106.675654085;1596603193.0,10.9782947832,106.675636612;1596603204.0,10.9772535536,106.67563607;1596603214.0,10.9772535536,106.67563607;1596603224.0,10.9769636421,106.674840902;1596603234.0,10.9770187313,106.674304072;1596603244.0,10.9770614142,106.673829287;1596603254.0,10.9766863644,106.673537396;1596603264.0,10.9767549318,106.673006554;1596603274.0,10.9768302609,106.672471312;1596603284.0,10.9767560335,106.672009248;1596603294.0,10.9767560335,106.672009248;1596603304.0,10.9767560335,106.672009248;1596603314.0,10.9767560335,106.672009248;1596603324.0,10.9767560335,106.672009248;1596603334.0,10.9767527226,106.672143694;1596603344.0,10.9767527226,106.672143694;1596603354.0,10.9767527226,106.672143694;1596603364.0,10.9767527226,106.672143694;1596603374.0,10.9767527226,106.672143694;1596603384.0,10.9767527226,106.672143694;1596603394.0,10.9767527226,106.672143694;1596603405.0,10.9767527226,106.672143694;1596603415.0,10.9767527226,106.672143694;1596603425.0,10.9767527226,106.672143694;1596603435.0,10.9767527226,106.672143694;1596603448.0,10.9767527226,106.672143694;1596603459.0,10.9767527226,106.672143694;1596603469.0,10.9767527226,106.672143694;1596603479.0,10.9767527226,106.672143694;1596603489.0,10.9767527226,106.672143694;1596603499.0,10.9767527226,106.672143694;1596603509.0,10.9767527226,106.672143694;1596603519.0,10.9767527226,106.672143694;1596603529.0,10.9767527226,106.672143694;1596603539.0,10.9767527226,106.672143694;1596603549.0,10.9770495677,106.671771454;1596603559.0,10.9771474265,106.67130433;1596603569.0,10.9772758173,106.670726783;1596603579.0,10.9773316729,106.670178334;1596603589.0,10.9782804668,106.670310058"
113203938,7152806,"1596597815.0,10.7876533,106.6797198;1596597830.0,10.7876268,106.6797015;1596597845.0,10.7876305,106.6797108;1596597860.0,10.787623,106.6796498;1596597875.0,10.7875871,106.6795571;1596597890.0,10.787378,106.6794607;1596597905.0,10.7873501,106.679286;1596597920.0,10.7876455,106.6786473;1596597930.0,10.7881603,106.6784147;1596597940.0,10.7886219,106.6783551;1596597955.0,10.7886595,106.6783274;1596597970.0,10.787857,106.6780751;1596597985.0,10.7875889,106.6779487;1596598000.0,10.7866645,106.6778248;1596598015.0,10.7863492,106.6778316;1596598025.0,10.7863492,106.6778316;1596598035.0,10.7860534,106.6779567;1596598050.0,10.7860722,106.6779691;1596598065.0,10.7860381,106.6779781;1596598075.0,10.7860187,106.6779651;1596598085.0,10.7860146,106.6779787;1596598100.0,10.7860114,106.6779663;1596598110.0,10.7860112,106.677966;1596598125.0,10.7860112,106.677966;1596598135.0,10.7860112,106.677966;1596598150.0,10.7860429,106.6779662;1596598160.0,10.786728,106.6779554;1596598175.0,10.7872405,106.6778883;1596598190.0,10.7877449,106.6777275;1596598205.0,10.788077,106.6772706;1596598220.0,10.7889173,106.6758934;1596598230.0,10.7892728,106.6753048;1596598245.0,10.7896145,106.674702;1596598255.0,10.7900245,106.6740573;1596598265.0,10.7904705,106.673446;1596598275.0,10.7910526,106.672624;1596598290.0,10.7918554,106.6715689;1596598300.0,10.7924079,106.6708299;1596598315.0,10.7930452,106.6699838;1596598325.0,10.7936119,106.6692301;1596598335.0,10.7940292,106.6686595;1596598350.0,10.7948901,106.6675401;1596598360.0,10.7952825,106.6669506;1596598370.0,10.795717,106.6663978;1596598380.0,10.7961626,106.6657757;1596598395.0,10.7966237,106.6651708;1596598410.0,10.7978158,106.6649081;1596598425.0,10.7987231,106.665112;1596598440.0,10.8003044,106.6655669;1596598455.0,10.8002966,106.6658227;1596598465.0,10.8003188,106.6667126;1596598480.0,10.8014395,106.6659245;1596598495.0,10.8023131,106.6652995;1596598510.0,10.8038388,106.6648385;1596598520.0,10.804586,106.6647014;1596598530.0,10.8049138,106.6649488;1596598545.0,10.8048835,106.6650693;1596598560.0,10.8051793,106.6651038;1596598570.0,10.8052205,106.6651057;1596598580.0,10.8052676,106.6650917;1596598595.0,10.8053015,106.6650506;1596598610.0,10.8052904,106.665069;1596598625.0,10.8052983,106.6650837;1596598635.0,10.8053373,106.6650801;1596598650.0,10.8053387,106.6650835;1596598660.0,10.8053314,106.6650872;1596598670.0,10.8050381,106.6650792;1596598685.0,10.8048816,106.6648213;1596598695.0,10.8047356,106.664488;1596598710.0,10.8030862,106.663761;1596598720.0,10.8022212,106.6632051;1596598735.0,10.8013688,106.6623588;1596598745.0,10.8008043,106.6614906"
113201751,7152806,"1596596980.0,10.7905515,106.6655701;1596596990.0,10.790268,106.6663934;1596597005.0,10.7893017,106.6666125;1596597015.0,10.7893017,106.6666125;1596597030.0,10.7884342,106.6685085;1596597045.0,10.7880877,106.6693776;1596597060.0,10.7876262,106.6707283;1596597070.0,10.7873727,106.6715089;1596597080.0,10.7870795,106.6725741;1596597090.0,10.7869381,106.6729293;1596597105.0,10.7866834,106.6736359;1596597115.0,10.7866239,106.6737574;1596597130.0,10.7863912,106.6742582;1596597140.0,10.7863487,106.6743102;1596597155.0,10.786349,106.6743046;1596597170.0,10.7861087,106.6741636;1596597185.0,10.7860811,106.674047;1596597200.0,10.786076,106.6740273;1596597215.0,10.7860601,106.6739666;1596597230.0,10.7860661,106.6739117;1596597245.0,10.7860378,106.6739822;1596597260.0,10.7860655,106.6739777;1596597270.0,10.7860558,106.6739725;1596597285.0,10.7860556,106.6739725;1596597295.0,10.7860556,106.6739725;1596597305.0,10.7860556,106.6739725;1596597320.0,10.7860556,106.6739725;1596597335.0,10.7860556,106.6739725;1596597350.0,10.7860556,106.6739725;1596597365.0,10.7860556,106.6739725;1596597375.0,10.7860475,106.6739712;1596597390.0,10.7860387,106.6739568;1596597405.0,10.7860537,106.6739716;1596597415.0,10.7860556,106.6739725;1596597430.0,10.7860363,106.6739505;1596597440.0,10.7860255,106.6739547;1596597450.0,10.786024,106.6739425;1596597465.0,10.7860217,106.673945;1596597475.0,10.7860457,106.6739331;1596597485.0,10.7860335,106.6739625;1596597500.0,10.7860227,106.6741194;1596597515.0,10.7860887,106.67422;1596597530.0,10.7861495,106.6742712;1596597545.0,10.7861836,106.6743542;1596597560.0,10.7850171,106.6761659;1596597570.0,10.7845862,106.6770153;1596597580.0,10.7841153,106.6778521;1596597590.0,10.7838676,106.678672;1596597600.0,10.7840094,106.6794822;1596597615.0,10.7840221,106.6802175;1596597625.0,10.7842162,106.6806164;1596597635.0,10.7850532,106.6811555;1596597650.0,10.7860418,106.6811709;1596597660.0,10.7860431,106.6811582;1596597675.0,10.7865882,106.6802531;1596597685.0,10.786908,106.679865;1596597700.0,10.787469,106.680194;1596597710.0,10.7874897,106.6802018;1596597725.0,10.7869605,106.6799848;1596597740.0,10.7875457,106.6800466;1596597750.0,10.787927,106.6801052;1596597765.0,10.7879079,106.6801117;1596597775.0,10.7879195,106.6801095;1596597785.0,10.7878734,106.6800559;1596597800.0,10.7877286,106.6797576;1596597815.0,10.7876533,106.6797198;1596597830.0,10.7876268,106.6797015;1596597845.0,10.7876305,106.6797108;1596597860.0,10.787623,106.6796498;1596597875.0,10.7875871,106.6795571;1596597890.0,10.787378,106.6794607;1596597905.0,10.7873501,106.679286"
113239533,7152806,"1596603120.0,10.7631389,106.6995527;1596603135.0,10.7631389,106.6995527;1596603145.0,10.7630968,106.6995822;1596603155.0,10.7630907,106.6995899;1596603170.0,10.7631389,106.6995527;1596603180.0,10.7631389,106.6995527;1596603190.0,10.7631389,106.6995527;1596603205.0,10.7631117,106.6995903;1596603215.0,10.7634123,106.6994564;1596603230.0,10.763616,106.6994909;1596603240.0,10.7636901,106.6999941;1596603255.0,10.7639304,106.7002246;1596603270.0,10.764693,106.7012848;1596603280.0,10.7647375,106.7017726;1596603290.0,10.76453,106.7020116;1596603300.0,10.7645315,106.7019979;1596603315.0,10.7643576,106.701902;1596603325.0,10.7643316,106.7018413;1596603335.0,10.7643321,106.7018327;1596603350.0,10.7643329,106.7018322;1596603365.0,10.7643393,106.7019005;1596603375.0,10.7643394,106.7019013;1596603390.0,10.7643394,106.7019013;1596603400.0,10.7643394,106.7019013;1596603410.0,10.7643394,106.7019013;1596603425.0,10.7643394,106.7019013;1596603435.0,10.7643394,106.7019013;1596603450.0,10.7643394,106.7019013;1596603465.0,10.7643838,106.7019522;1596603480.0,10.7636345,106.7033202;1596603490.0,10.7634947,106.7036214;1596603500.0,10.7634816,106.7036538;1596603515.0,10.7642213,106.7027079;1596603530.0,10.7652774,106.7014196;1596603540.0,10.7653355,106.7013764;1596603550.0,10.7664362,106.7004533;1596603565.0,10.7670961,106.6999274;1596603575.0,10.7670961,106.6999274;1596603590.0,10.7670972,106.6999273"
113230761,7152806,"1596602180.0,10.7615914,106.6959413;1596602190.0,10.7615914,106.6959412;1596602205.0,10.7615914,106.6959411;1596602220.0,10.7615914,106.6959411;1596602230.0,10.7615914,106.6959411;1596602245.0,10.7615914,106.6959411;1596602260.0,10.7615679,106.6959599;1596602275.0,10.7615611,106.6959405;1596602290.0,10.7606885,106.6952019;1596602300.0,10.7601628,106.6944601;1596602315.0,10.7596453,106.6936163;1596602325.0,10.7592167,106.6928783;1596602340.0,10.7590184,106.6925264;1596602355.0,10.7591219,106.6922371;1596602365.0,10.7591692,106.6921964;1596602380.0,10.7591916,106.6922472;1596602390.0,10.7591918,106.6922475;1596602400.0,10.7591918,106.6922475;1596602410.0,10.7591854,106.6922723;1596602425.0,10.7591767,106.6923022;1596602435.0,10.7591762,106.6923033;1596602445.0,10.7591762,106.6923033;1596602460.0,10.7591762,106.6923033;1596602470.0,10.7591952,106.6923567;1596602485.0,10.7591958,106.6923584;1596602495.0,10.7591958,106.6923584;1596602510.0,10.7592154,106.6923056;1596602525.0,10.7592313,106.6922152;1596602535.0,10.7600913,106.691772;1596602545.0,10.7600913,106.691772;1596602560.0,10.7609684,106.6908333;1596602575.0,10.7613579,106.6902319;1596602585.0,10.7617208,106.690149;1596602600.0,10.7621697,106.690516;1596602610.0,10.7624002,106.6907447;1596602625.0,10.7628218,106.6910231;1596602640.0,10.7642374,106.6923239;1596602650.0,10.7650841,106.6930341;1596602660.0,10.7660069,106.6938767;1596602675.0,10.7662096,106.694024;1596602690.0,10.7663124,106.6940763;1596602700.0,10.76699,106.6946379;1596602715.0,10.7678125,106.6953382;1596602725.0,10.7678021,106.695455;1596602740.0,10.7662228,106.6964141;1596602755.0,10.7654513,106.6968874;1596602765.0,10.7645824,106.6973823;1596602780.0,10.7631666,106.6985466;1596602790.0,10.7625497,106.6991826;1596602805.0,10.7616375,106.6999478;1596602815.0,10.7615417,106.7000241;1596602825.0,10.7613471,106.7001761;1596602840.0,10.7614191,106.7002603;1596602850.0,10.7621283,106.6997841;1596602865.0,10.7624319,106.6995367;1596602875.0,10.7629211,106.6990708;1596602885.0,10.7632139,106.6988221;1596602900.0,10.763559,106.6993199;1596602910.0,10.7633605,106.6994463;1596602925.0,10.7631104,106.6995552;1596602940.0,10.7631389,106.6995527;1596602955.0,10.7631389,106.6995527;1596602970.0,10.7631389,106.6995527;1596602985.0,10.7631389,106.6995527;1596603000.0,10.7631389,106.6995527;1596603010.0,10.7631389,106.6995527;1596603020.0,10.7631389,106.6995527;1596603030.0,10.7631389,106.6995527;1596603045.0,10.7631389,106.6995527;1596603060.0,10.7631389,106.6995527;1596603070.0,10.7631389,106.6995527;1596603085.0,10.7631389,106.6995527;1596603095.0,10.7631389,106.6995527;1596603110.0,10.7631389,106.6995527;1596603120.0,10.7631389,106.6995527;1596603135.0,10.7631389,106.6995527;1596603145.0,10.7630968,106.6995822;1596603155.0,10.7630907,106.6995899;1596603170.0,10.7631389,106.6995527;1596603180.0,10.7631389,106.6995527;1596603190.0,10.7631389,106.6995527;1596603205.0,10.7631117,106.6995903;1596603215.0,10.7634123,106.6994564;1596603230.0,10.763616,106.6994909;1596603240.0,10.7636901,106.6999941;1596603255.0,10.7639304,106.7002246"
113222248,7152806,"1596601345.0,10.7557764,106.6918137;1596601355.0,10.7557707,106.6918642;1596601370.0,10.755772,106.6918466;1596601380.0,10.7557436,106.691862;1596601395.0,10.755743,106.6918652;1596601410.0,10.7557417,106.6918646;1596601425.0,10.755694,106.6917777;1596601435.0,10.7555741,106.6913147;1596601450.0,10.7559322,106.6913763;1596601465.0,10.7563223,106.6912;1596601475.0,10.7563223,106.6912;1596601490.0,10.7569441,106.6916593;1596601500.0,10.7574375,106.6922981;1596601515.0,10.7571782,106.6931407;1596601525.0,10.7571782,106.6931407;1596601540.0,10.7558094,106.6939278;1596601550.0,10.755029,106.6943669;1596601560.0,10.7549832,106.6945921;1596601575.0,10.7552666,106.6947762;1596601590.0,10.755244,106.6947137;1596601605.0,10.7551939,106.6948277;1596601615.0,10.7551656,106.694912;1596601630.0,10.75518,106.6950238;1596601640.0,10.7551835,106.6950473;1596601650.0,10.7551863,106.6950622;1596601665.0,10.7551863,106.6950622;1596601680.0,10.7551863,106.6950622;1596601695.0,10.7551863,106.6950622;1596601705.0,10.7551863,106.6950622;1596601715.0,10.7551858,106.6950329;1596601730.0,10.7552004,106.695015;1596601745.0,10.7552021,106.6950092;1596601755.0,10.7551885,106.6950094;1596601770.0,10.7551881,106.6950026;1596601785.0,10.7551279,106.695031;1596601800.0,10.7552659,106.6948848;1596601815.0,10.7562827,106.6943176;1596601830.0,10.7581452,106.6935777;1596601845.0,10.7587249,106.6945616;1596601860.0,10.759774,106.6963394;1596601870.0,10.7602746,106.6968477;1596601880.0,10.7609505,106.6973322;1596601890.0,10.7611314,106.6977539;1596601900.0,10.7605029,106.6981671;1596601915.0,10.7604636,106.6981814;1596601925.0,10.7610428,106.6990246;1596601935.0,10.761017,106.6994901;1596601945.0,10.7612363,106.6999832;1596601955.0,10.7612445,106.7001507;1596601970.0,10.7621544,106.6996529;1596601985.0,10.7633517,106.6984888;1596602000.0,10.7650671,106.6972103;1596602015.0,10.765139,106.6971737;1596602025.0,10.7647835,106.6974193;1596602040.0,10.7642936,106.6977143;1596602050.0,10.7635103,106.6974723;1596602065.0,10.7629569,106.6970639;1596602075.0,10.7624256,106.6966576;1596602090.0,10.7615915,106.6958093;1596602100.0,10.7616064,106.6958046;1596602110.0,10.7616006,106.6959535;1596602125.0,10.7615971,106.6959613;1596602140.0,10.7615969,106.6959616;1596602155.0,10.7615969,106.6959616;1596602165.0,10.7615934,106.6959488;1596602180.0,10.7615914,106.6959413;1596602190.0,10.7615914,106.6959412;1596602205.0,10.7615914,106.6959411;1596602220.0,10.7615914,106.6959411;1596602230.0,10.7615914,106.6959411;1596602245.0,10.7615914,106.6959411;1596602260.0,10.7615679,106.6959599;1596602275.0,10.7615611,106.6959405;1596602290.0,10.7606885,106.6952019;1596602300.0,10.7601628,106.6944601;1596602315.0,10.7596453,106.6936163;1596602325.0,10.7592167,106.6928783;1596602340.0,10.7590184,106.6925264;1596602355.0,10.7591219,106.6922371"
113227022,7736828,"1596601811.0,20.9951684,105.8053642;1596601826.0,20.9951678,105.8053653;1596601836.0,20.9951647,105.8053701;1596601846.0,20.9951657,105.8053699;1596601861.0,20.995166,105.8053687;1596601871.0,20.9951659,105.805369;1596601886.0,20.9951674,105.8053712;1596601901.0,20.9951808,105.8054256;1596601911.0,20.9951328,105.8053747;1596601921.0,20.9951424,105.8053637;1596601936.0,20.9951427,105.8053801;1596601946.0,20.9951496,105.8054229;1596601956.0,20.9951413,105.8054118;1596601971.0,20.9954906,105.80561;1596601981.0,20.996013,105.8052534;1596601996.0,20.9967081,105.804666;1596602006.0,20.9968382,105.8045656;1596602021.0,20.9970877,105.8044267;1596602031.0,20.9971476,105.8044278;1596602046.0,20.9961654,105.8050753;1596602056.0,20.9956946,105.8055136;1596602066.0,20.9956045,105.8056577;1596602076.0,20.995529,105.8056965;1596602086.0,20.9956754,105.8058045;1596602096.0,20.995892,105.8058858;1596602106.0,20.9959991,105.8059948;1596602121.0,20.9971124,105.8065084;1596602136.0,20.9978707,105.8075753;1596602146.0,20.9976583,105.807613;1596602161.0,20.9971832,105.8078925;1596602176.0,20.9972816,105.8080982;1596602186.0,20.9973362,105.8081404;1596602201.0,20.9973643,105.8081337;1596602211.0,20.9973131,105.8080822;1596602221.0,20.9973148,105.8080573;1596602231.0,20.9973148,105.8080573;1596602246.0,20.9971863,105.807946;1596602256.0,20.9971766,105.8079905;1596602271.0,20.997203,105.8080273;1596602281.0,20.9972509,105.8080284;1596602291.0,20.9972528,105.8080268;1596602306.0,20.9972549,105.8080767;1596602321.0,20.997245,105.8080879;1596602331.0,20.9972532,105.8080947;1596602346.0,20.9972158,105.8080448;1596602356.0,20.9971863,105.8080309;1596602371.0,20.9972136,105.8080417;1596602386.0,20.9972026,105.8080346;1596602396.0,20.9972191,105.8080516;1596602411.0,20.9971948,105.8080372;1596602421.0,20.9972241,105.8080626;1596602436.0,20.9972509,105.8080839;1596602446.0,20.9972369,105.808075;1596602461.0,20.9972099,105.8080634;1596602471.0,20.9972141,105.8080576;1596602486.0,20.9972125,105.8080505;1596602501.0,20.9972798,105.808018;1596602516.0,20.9977398,105.8074553;1596602531.0,20.9974965,105.806859;1596602546.0,20.9965328,105.8052962;1596602561.0,20.9962977,105.8048106;1596602576.0,20.9974711,105.8040593;1596602591.0,20.9981503,105.8034403;1596602606.0,20.9991753,105.8026928;1596602616.0,20.9996412,105.802444;1596602626.0,20.9997713,105.8023925;1596602636.0,20.9998178,105.8022836;1596602646.0,20.9997796,105.8022274;1596602656.0,20.9998935,105.8021149;1596602671.0,21.0008183,105.8013745;1596602686.0,21.0019872,105.8006803;1596602701.0,21.0021282,105.8005291;1596602711.0,21.002703,105.8011359;1596602726.0,21.0026746,105.8011384;1596602736.0,21.0026729,105.801138;1596602751.0,21.0026693,105.8011325;1596602761.0,21.0026711,105.8011266;1596602771.0,21.0026534,105.801136;1596602781.0,21.0026576,105.8011279;1596602796.0,21.0026613,105.8011411;1596602806.0,21.0026581,105.8011449;1596602821.0,21.0026581,105.8011455;1596602836.0,21.0026438,105.8011515;1596602851.0,21.0026378,105.8011546;1596602866.0,21.0026296,105.8011486;1596602876.0,21.0026362,105.8011628;1596602891.0,21.002727,105.8013063"
